location,floor,title,price,age,area-m2,owner,room,seller,date
/konut-kiralik/istanbul-sariyer-tarabya-emlakcidan-daire/detay/31964067,2. Kat,TARABYA SAHİLDE KİRALIK DAİRE ÇOK TEMİZ SAHİLE ADIM MESAFEDE,2.500,30,75,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-uskudar-kisikli-emlakcidan-daire/detay/32268037,2. Kat,"BAKIMLI,TEMİZ VE FULL EŞYALI 2+1 YENİ DAİREMİZ KiRALIKTIR ",2.400,2,82,Emlakçıdan,2+1,Kurumsal,16.11.2018
/konut-kiralik/istanbul-fatih-seyyid-omer-emlakcidan-daire/detay/32355768,Yüksek Giriş,VEFA EMLAK TAN ÇUKURBOSTAN CİVARI FULL YAPILI 1+1 SALON Y.GİRİŞ,1.600,25,65,Emlakçıdan,1+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-besiktas-ulus-emlakcidan-daire/detay/24750167,4. Kat,ÇÖZÜM ORTAĞINIZ AYDIN EMLAK 450M2 4+2 TERASLI MUHTEŞEM MANZARALI,20.000,24,450,Emlakçıdan,4+2,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bakirkoy-yesilyurt-emlakcidan-daire/detay/31662386,1. Kat,YEŞİLYURT EMLAK\u0027TAN DENİZ MANZARALI 3+SALON 160M2 ARAKAT DAİRE,8.200,0,160,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-avcilar-cihangir-emlakcidan-daire/detay/32258752,2. Kat,AVCILAR CİHANGİR 2+1 90m2 ARA KAT GÜNEY CEPHE ACİL KİRALIK DAİRE,900,18,90,Emlakçıdan,2+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-sisli-duatepe-emlakcidan-daire/detay/31710319,1. Kat,Şişli Duatepe Mahallesi Lalaşahin Sokakta 2+1 Kiralık Daire ,1.500,40,70,Emlakçıdan,2+1,Kurumsal,27.11.2018
/konut-kiralik/istanbul-kagithane-harmantepe-emlakcidan-daire/detay/32246880,3. Kat,SIFIR NEF 06 YANI 3.KAT UYGUN CADDE HALK EGİTİM YANI LÜKS DAİRE!,1.400,0,70,Emlakçıdan,2+1,Kurumsal,13.11.2018
/konut-kiralik/istanbul-uskudar-cengelkoy-emlakcidan-daire/detay/31138079,2. Kat,HEDEF \u0027DEN ÇENGELKÖY MESA \u0027da KİRALIK 2+1 ARA KAT,3.900,7,100,Emlakçıdan,2+1,Kurumsal,27.11.2018
/konut-kiralik/istanbul-uskudar-selamiali-emlakcidan-daire/detay/32195671,2. Kat,Üsküdar Fıstıkağacı Anacadde Üzerinde Köşe Ferah Balkonlu Arakat,2.000,30,115,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sariyer-ayazaga-emlakcidan-daire/detay/32341436,,Sarıyer maslak ayazağa vadıstanbul da kıralık daıre 1+1 1453,3.200,5,81,Emlakçıdan,1+1,Bireysel,28.11.2018
/konut-kiralik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/31957656,5. Kat,CADDEBOSTAN BAĞDAT CAD. SAHİL ARASI 4+1 220 M2 KİRALIK DAİRE,8.000,0,220,Emlakçıdan,4+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-sisli-mecidiyekoy-emlakcidan-daire/detay/32273348,1. Kat,FULYA EMLAKTAN 1 KATTA TEMİZ 2+1 60M2 METRO METROBÜSE 10DK TEM,1.200,25,60,Emlakçıdan,2+1,Kurumsal,24.11.2018
/konut-kiralik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/32305041,1. Kat,TURYAP TEK YETKİLİ SUADİYE BAĞDAT ÇOK YAKIN SAKİN SOKAKTA SIFIR,2.500,0,90,Emlakçıdan,2+1,Kurumsal,22.11.2018
/konut-kiralik/istanbul-avcilar-gumuspala-emlakcidan-daire/detay/31871342,3. Kat,AVCILAR GÜMÜŞPALA E5 METROBÜS\u0027E YAKIN ASANSÖRLÜ KİRALIK DAİRE,1.100,15,105,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-umraniye-serifali-emlakcidan-daire/detay/32281477,,GREEN GARDEN SİTESİ ŞERİFALİ 3+1 FULL EŞYALI KİRALIK DAİRE,3.250,10,168,Emlakçıdan,3+1,Bireysel,19.11.2018
/konut-kiralik/istanbul-atasehir-barbaros-emlakcidan-daire/detay/32357319,1. Kat,ATAŞEHİR AĞAOĞLU SOUTHSİDE 2+1 BOŞ KİRALIK,2.700,9,120,Emlakçıdan,2+1,Bireysel,30.11.2018
/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/31946954,5. Kat,BAHÇELİEVLER ÇAMLIK CAD KUPA YANI 2+1-AÇIK OTOPARK 5.KAT KİRALIK,1.400,25,90,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sariyer-baltalimani-emlakcidan-daire/detay/31769246,1. Kat,SARIYER BALTALİMANI BOĞAZ MANZARALI 3+1 KİRALIK DAİRE maslak ,5.750,25,130,Emlakçıdan,3+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-bahcelievler-cumhuriyet-emlakcidan-daire/detay/32273567,2. Kat,İSKİ YAKINI 2.KAT 3+1 MASRAFSIZ 140 M2 ,1.600,28,140,Emlakçıdan,3+1,Kurumsal,27.11.2018
/konut-kiralik/istanbul-maltepe-idealtepe-emlakcidan-daire/detay/31922723,3. Kat,ARTEX\u0027den İDEALTEPE SAHİLDE BÜYÜKTURDA 2+1 SIFIR 3. KAT..!,1.900,0,90,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-besiktas-levazim-emlakcidan-daire/detay/32292428,1. Kat,SIFIR PROJEDE ULTRALUKS YAŞAM EŞSİZ 3+1 DAİRELERİMİZDE,21.000,1,212,Emlakçıdan,3+1,Kurumsal,20.11.2018
/konut-kiralik/istanbul-kartal-hurriyet-emlakcidan-daire/detay/32321277,2. Kat,E5E METROYA 8DAKİKA YÜRÜME ULAŞIMRAHAT SİTEDE ,900,16,95,Emlakçıdan,2+1,Bireysel,24.11.2018
/konut-kiralik/istanbul-beykoz-tokatkoy-emlakcidan-daire/detay/32289341,2. Kat,Pia Gmd Tokatköy Son Durakta Kiralık 3+1 Daire,950,16,110,Emlakçıdan,3+1,Kurumsal,20.11.2018
/konut-kiralik/istanbul-besiktas-dikilitas-emlakcidan-daire/detay/32256873,2. Kat,İSTANBUL BEŞİKTAŞ DARPHANE KİRALIK 3+1 ARA KAT,3.000,25,120,Emlakçıdan,3+1,Bireysel,27.11.2018
/konut-kiralik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32221779,9. Kat,ERENKÖY\u0027DE SİTE ÖZELLİKLİ NET 240M2 5+1 KİRALIK DAİRE,3.750,28,240,Emlakçıdan,5+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-kadikoy-feneryolu-emlakcidan-daire/detay/32326054,6. Kat,ÖZGÜRLÜK PARKINA YAKIN PARK MANZARALI KİRALIK,2.750,0,96,Emlakçıdan,2+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-kadikoy-fenerbahce-emlakcidan-daire/detay/32215452,7. Kat,cem baydar fener kalamış cad.kapanmaz manzaralı dubleks,6.250,25,220,Emlakçıdan,3+1,Kurumsal,09.11.2018
/konut-kiralik/istanbul-besiktas-levent-emlakcidan-daire/detay/32352387,1. Kat,Metroya Yakın Mimar Elinden Çıkmış Daire,3.500,25,85,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-eyup-gokturk-merkez-emlakcidan-daire/detay/32211016,1. Kat,Göktürk Yeni Binada Kiralık 1+1 Full Mobilyalı Daire,2.300,2,60,Emlakçıdan,1+1,Kurumsal,24.11.2018
/konut-kiralik/istanbul-kadikoy-bostanci-emlakcidan-daire/detay/30467249,4. Kat,"CADDE DİVAN\u0027 dan, BOSTANCI MERKEZDE,EŞYALI 3+1 DAİRE",2.950,30,130,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sisli-esentepe-emlakcidan-daire/detay/32357721,Giriş Katı,Şişli Esentepe 1+1 45m2 Mustakil Girişli Masrafsız \u0027AKDERE EMLAK,1.350,15,45,Emlakçıdan,1+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-sariyer-tarabya-emlakcidan-daire/detay/32235772,4. Kat,"Sarıyer Tarabya Havuz,Otopark,Güvenlik,Kupon, 5+1 Çatı Dublexi",13.000,15,250,Emlakçıdan,5+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-avcilar-cihangir-emlakcidan-daire/detay/32219677,4. Kat,AVCILAR CİHANGİR MAHALLESİNDE KİRALIK 2+1 ARA KAT DAİRE,1.500,5,95,Emlakçıdan,2+1,Kurumsal,09.11.2018
/konut-kiralik/istanbul-fatih-sehremini-emlakcidan-daire/detay/32357948,2. Kat,Fatih Şehreminide 2+1  Kombili Daire,1.600,24,90,Emlakçıdan,2+1,Bireysel,30.11.2018
/konut-kiralik/istanbul-kartal-ugurmumcu-emlakcidan-daire/detay/32176308,Yüksek Giriş,ELVAN DAN MİLLİ EĞİTİM VAKFI OKULU YANINDA KİRALIK DAİRE 1000TL ,1.000,20,100,Emlakçıdan,2+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-eyup-mithatpasa-emlakcidan-daire/detay/32186921,3. Kat,HOMES TEK YETKİLİ MİKA NATURALİST MUHTEŞEM 3+1 KİRALIK,3.600,0,175,Emlakçıdan,3+1,Kurumsal,06.11.2018
/konut-kiralik/istanbul-eyup-gokturk-merkez-emlakcidan-daire/detay/32234040,2. Kat,Göktürk Merkezi Lokasyonda Site İçinde 2+1 Ara Kat Daire ACCESS ,2.750,1,105,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-atasehir-kucukbakkalkoy-emlakcidan-daire/detay/32312084,1. Kat,Ataşehir K.Bakkalköy merkezde cadde yakını 2+1 ferah 98 m2 daire,1.700,10,98,Emlakçıdan,2+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-pendik-ahmet-yesevi-emlakcidan-daire/detay/32010320,6. Kat,PENDİK ESENYALI KİRALIK 3+1 117 M2 ASANSÖRLÜ KILİMALI DAİRE,1.000,5,117,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sile-cavus-emlakcidan-daire/detay/31323335,3. Kat,8- BAYRAKTARDAN VASİYET MEVKİNDE KİRALIK 2+1 DAİRE,1.100,18,90,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-uskudar-bulgurlu-emlakcidan-daire/detay/32241091,Yüksek Giriş,EN UYGUN Emlaktan Bulgurlu Metrosuna Yakın Sıfır Ayrı Mutfak 1+1,1.400,0,55,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-besiktas-nisbetiye-emlakcidan-daire/detay/32345422,Giriş Katı,1.Levent Merkezi 90m2 Müstakil girişli daire,2.950,40,80,Emlakçıdan,2+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-umraniye-site-emlakcidan-daire/detay/32326642,Yüksek Giriş,**FULL EŞYALI** SOYAK BÖLGESİ AYRI MUTFAK ARA KAT SIFIR 1+1,1.300,0,70,Emlakçıdan,1+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-besiktas-bebek-emlakcidan-daire/detay/32203643,,Bebek Ayşesultan Korusun\u0027da Teraslı Muhteşem Manzaralı Daire,35.000,23,265,Emlakçıdan,4+1,Kurumsal,07.11.2018
/konut-kiralik/istanbul-atasehir-atasehir-ataturk-emlakcidan-daire/detay/32220794,13. Kat,ATAŞEHİR AĞAOĞLU MY TOWERLAND BÜYÜK 2+1 F TİPİ 138M2 ,3.050,5,138,Emlakçıdan,2+1,Kurumsal,09.11.2018
/konut-kiralik/istanbul-cekmekoy-alemdag-emlakcidan-daire/detay/31906426,2. Kat,çekmeköy alemdağ inci evlerinde eşyalı kiralık 3+1 daire,1.750,11,135,Emlakçıdan,3+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-uskudar-unalan-emlakcidan-daire/detay/32175481,2. Kat,SÖĞÜT EMLAK - SOYAK GÖZTEPE SİTESİ - EŞYALI 3+1 TEMİZ ARA KAT,2.400,28,113,Emlakçıdan,3+1,Bireysel,03.11.2018
/konut-kiralik/istanbul-kadikoy-fikirtepe-emlakcidan-daire/detay/31892490,16. Kat,THE MANDARINS ACIBADEM KİRALIK KISMİ DENİZ MANZARALI 3+1 DAİRE,3.400,0,150,Emlakçıdan,3+1,Kurumsal,24.11.2018
/konut-kiralik/istanbul-beyoglu-gumussuyu-emlakcidan-daire/detay/32347214,5. Kat,"CEYLAN\u0027DAN GÜMÜŞSUYUNDA PALAS BİNADA,FULL DENİZ MANZARALI 200M2",20.000,40,200,Emlakçıdan,3+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-uskudar-kuzguncuk-emlakcidan-daire/detay/32267891,1. Kat,KUZGUNCUK MERKEZE YAKIN BOĞAZ MANZARALI DAİRE,4.000,40,75,Emlakçıdan,2+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-kagithane-celiktepe-sahibinden-daire/detay/32239223,Zemin,"3+1(hol)90m2 full beyaz eşyalı+bahceli giris kati, metroya 15dk.",1.550,25,90,Sahibinden,3+1,Bireysel,14.11.2018
/konut-kiralik/istanbul-kadikoy-bostanci-emlakcidan-daire/detay/32207781,2. Kat,Point Emlak. TEK YETKİLİ BOSTANCI 3+1 YENİLENMİŞ BAĞDATA YAKIN..,2.200,30,120,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sariyer-uskumrukoy-emlakcidan-daire/detay/32210783,Bodrum,Sunset Park villalarında 2+1 daire doğalgaz ve aidat dahil,3.000,15,120,Emlakçıdan,2+1,Kurumsal,09.11.2018
/konut-kiralik/istanbul-basaksehir-bahcesehir-2-kisim-emlakcidan-daire/detay/32331959,Yüksek Giriş,BAHÇEKENT EMLAK KONUT\u0027TA GÜVENLİKLİ SİTEDE 105m2 ANKASTRELİ 2+1.,980,2,115,Emlakçıdan,2+1,Kurumsal,27.11.2018
/konut-kiralik/istanbul-besiktas-konaklar-emlakcidan-daire/detay/32324865,2. Kat,4. LEVENT METRO 5.6.7 dk 1+1 DAİRELER OTOPARKL LÜKS !SIFIR DAİRE,2.000,0,60,Emlakçıdan,1+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32181245,2. Kat,ALTINBAŞ EMLAKTAN KİRALIK 3+1 ASANSÖRLÜ 130 M2 DAİRE,1.700,27,130,Emlakçıdan,3+1,Kurumsal,23.11.2018
/konut-kiralik/istanbul-esenyurt-sehitler-emlakcidan-daire/detay/32350023,Yüksek Giriş,EYÜP EMLAK 2-1 YENİ BİNA YÜKSEK GİRİŞ KOMBİ TEMİZ 85MT,750,0,85,Emlakçıdan,2+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-kagithane-gultepe-emlakcidan-daire/detay/31907207,Yüksek Giriş,BELEDİYE CADDESİ 2+1 85M2 YENİ BİNADA SIFIR ASANSÖRLÜ LÜKS DAİRE,1.600,0,85,Emlakçıdan,2+1,Kurumsal,27.11.2018
/konut-kiralik/istanbul-cekmekoy-gungoren-emlakcidan-daire/detay/32072145,2. Kat,ÇEKMEKÖY GÜNGÖREN MAH. LUNAPARK YANI YENİ BİNADA 2+1 95 M2 DAİRE,1.000,1,95,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-basaksehir-bahcesehir-2-kisim-emlakcidan-daire/detay/32284441,8. Kat,Boğazköy\u0027de Cadde Üstü Kiralık 2+1 Daire,800,17,100,Emlakçıdan,2+1,Kurumsal,19.11.2018
/konut-kiralik/istanbul-uskudar-acibadem-emlakcidan-daire/detay/31995943,2. Kat,"Acıbadem Tam Merkezde; Deprem Sonrası Yeni Binada,Acil,Boş",3.400,8,125,Emlakçıdan,3+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-besiktas-balmumcu-emlakcidan-daire/detay/23231849,8. Kat,"KİRALIK EŞYALI VEYA EŞYASIZ LÜX 1+1,2+1 DAİRELER AYLIK YILLIK ",5.000,3,73,Emlakçıdan,1+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-maltepe-idealtepe-emlakcidan-daire/detay/32063066,2. Kat,KAÇMAZ EMLAK\u0027DANİdealtepe Sahilde Ebeveynli Ön cephe  Sıfır 3+1,2.600,0,140,Emlakçıdan,3+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-kadikoy-feneryolu-emlakcidan-daire/detay/32141608,9. Kat,"FENERYOLU ÖZGÜRLÜK KARŞISI,FULL YAPILI,150M2,3+1 GENİŞ DAİRE...",2.600,26,150,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-esenyurt-zafer-emlakcidan-daire/detay/24679333,3. Kat,ACİL PRESTİJ PARK SİTESİ 3+1 171M2 BEYAZ EŞYALI GÜNEY CEPHE,1.750,0,171,Emlakçıdan,3+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-umraniye-armagan-evler-emlakcidan-daire/detay/32202332,9. Kat,MAISON ROYAL\u0027DEN ÇAKMAK METRO\u0027YA 5 DK 85M2 LÜKS TEMİZ 2+1,1.500,2,85,Emlakçıdan,2+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-kadikoy-caferaga-emlakcidan-daire/detay/32304129,2. Kat,ODAK EMLAK\u0027TAN MODA EMİN ONAT SOKAK\u0027TA 145 M2 3+1 KOMBİLİ,3.700,25,145,Emlakçıdan,3+1,Kurumsal,24.11.2018
/konut-kiralik/istanbul-kadikoy-kozyatagi-emlakcidan-daire/detay/32294713,8. Kat,UGURCAN EMLAK\u0027TAN KOZZY AVM YANI SIFIR FIRSAT DAİRE,2.500,0,90,Emlakçıdan,2+1,Kurumsal,21.11.2018
/konut-kiralik/istanbul-maltepe-altaycesme-emlakcidan-daire/detay/32335169,7. Kat,ALTAYÇEŞME MAH. GENİŞ 3+1 TEMİZ SİTE İÇERİSİNDE DAİRE,2.000,16,150,Emlakçıdan,3+1,Kurumsal,27.11.2018
/konut-kiralik/istanbul-sancaktepe-emek-emlakcidan-daire/detay/32220185,9. Kat,TAŞKIN KİBAR\u0027dan SİNPAŞ AQUA CITY 2010 KİRALIK GÖLET MAN 1+1,1.400,5,70,Emlakçıdan,1+1,Kurumsal,09.11.2018
/konut-kiralik/istanbul-gungoren-abdurrahman-nafiz-gurman-emlakcidan-daire/detay/31307230,5. Kat,MERTER\u0027DE  ASANSÖRLÜ OTOPARKLI 3+1 140m2 OFİS VEYA DAİRE,2.400,30,140,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bakirkoy-yesilkoy-emlakcidan-daire/detay/17523963,4. Kat,Turyap\u0027tan Mobilyalı Full Deniz ve Doğa Manzaralı Kiralık Daire,11.000,40,200,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-uskudar-bulgurlu-emlakcidan-daire/detay/31439503,5. Kat,En Uygun\u0027dan Bulgurlu\u0027da Metroya 10dk.Mesafede Dubleks 6+1.,2.100,15,250,Emlakçıdan,6+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-kagithane-celiktepe-emlakcidan-daire/detay/32297876,Bahçe Katı,"ÇELİKTEPE\u0027DE, 2+1, 90 M2, KİRALIK DAİRE, ARTUM\u0027DAN",1.300,4,90,Emlakçıdan,2+1,Kurumsal,21.11.2018
/konut-kiralik/istanbul-atasehir-atasehir-ataturk-emlakcidan-daire/detay/32327583,4. Kat,Realty Masters\u0027dan Ataşehir Kamelya\u0027da Tadilatlı Kiralık 3+1,2.300,20,135,Emlakçıdan,3+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-kagithane-sirintepe-emlakcidan-daire/detay/32341746,2. Kat,ŞİRİNTEPE \u0027DE KİRALIK 2+1 80 M2 LÜX DAİRE ULAŞIMA YAKIN ARAKAT,1.500,2,80,Emlakçıdan,2+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/31869120,9. Kat,BAĞDAT CAD DİVAN PASTANESİ SK 3+1 15O M2 ASANSÖR OTOPARK       ,2.800,31,150,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sisli-bozkurt-emlakcidan-daire/detay/32335887,3. Kat,SERKAN EMLAKTAN SADRİMAKSUDİARSALDA,2.300,25,115,Emlakçıdan,2+1,Bireysel,30.11.2018
/konut-kiralik/istanbul-kadikoy-kozyatagi-emlakcidan-daire/detay/32156495,1. Kat,EMİR\u0027DEN KOZYATAĞI KOZZY VE MİNİBÜSE YAKIN BALKONLU 140 M2 3+1,3.000,6,140,Emlakçıdan,3+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-sariyer-tarabya-emlakcidan-daire/detay/32075998,2. Kat,Tarabya Site İçinde Havuzlu Kapalı Otopark Fitnes Bahçeli 3+1,7.000,15,200,Emlakçıdan,4+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-besiktas-ortakoy-emlakcidan-daire/detay/32197985,Bahçe Katı,ZORLU CENTER YANI LUX VE YENİ PROJEDE FIRSAT 3+1 ,22.500,0,215,Emlakçıdan,3+1,Kurumsal,07.11.2018
/konut-kiralik/istanbul-beyoglu-istiklal-emlakcidan-daire/detay/32273873,6. Kat,Piyalepaşa İstanbul 1+1 Kiralık Daire,3.000,0,55,Emlakçıdan,1+1,Kurumsal,17.11.2018
/konut-kiralik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/32292533,4. Kat,"TURYAP\u0027tan SUADİYE\u0027de, dekorasyonlu, masrafsız, ferah, 4+1",4.500,35,210,Emlakçıdan,4+1,Bireysel,20.11.2018
/konut-kiralik/istanbul-sancaktepe-abdurrahmangazi-emlakcidan-daire/detay/32332775,1. Kat,SAMANDIRA MERKEZDE ÇOK UYGUN FİYATA KATTA 2+1 KİRALIK,800,1,85,Emlakçıdan,2+1,Kurumsal,27.11.2018
/konut-kiralik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/32188933,4. Kat,Suadiye\u0027de Bağdat\u0027a Yakın 4+1 Masrafsız Kiralık Daire,3.200,22,180,Emlakçıdan,4+1,Bireysel,22.11.2018
/konut-kiralik/istanbul-uskudar-zeynep-kamil-emlakcidan-daire/detay/32295267,Yüksek Giriş,Üsküdar ZeynepKamil\u0027de Yeni Bina\u0027da 2+1 Kiralık Lüx Daire,1.900,4,90,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-kartal-atalar-emlakcidan-daire/detay/32362563,3. Kat,KARTAL ÇANAKKALE CD.ÜZERİNDE LUX 3+1,2.200,0,180,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-zuhtupasa-sahibinden-daire/detay/32363715,Teras Katı,"Kızıltoprak sahil kesiminde, çift teraslı, 4+1 daire",3.000,25,200,Sahibinden,4+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-kadikoy-merdivenkoy-emlakcidan-daire/detay/32020149,8. Kat,GÖZTEPE ŞAİR ARŞİ\u0027DE KİRALIK DAİRE,1.850,30,130,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sancaktepe-fatih-emlakcidan-daire/detay/32331093,2. Kat,SANCAKTEPE FATİH MAHALLESİ\u0027NDE FERAH DAİREYİ KAÇIRMAYIN,1.200,16,120,Emlakçıdan,3+1,Bireysel,26.11.2018
/konut-kiralik/istanbul-beykoz-soguksu-emlakcidan-daire/detay/31546179,Bahçe Katı,Beykoz Soğuksuda Havuzlu Butik Sitede Bahçeli Geniş 3+1 Daire,3.000,10,145,Emlakçıdan,3+1,Bireysel,27.11.2018
/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32047579,Yüksek Giriş,Çamlık Caddesi üzerinde 1+1 55m Yüksek Giriş,1.100,33,55,Emlakçıdan,1+1,Bireysel,30.11.2018
/konut-kiralik/istanbul-kadikoy-fenerbahce-emlakcidan-daire/detay/32250819,10. Kat,Fenerbahçe Dalyan Deniz Manzaralı Balkon 3+1 Kiralık,3.950,25,150,Emlakçıdan,3+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-kagithane-seyrantepe-emlakcidan-daire/detay/32349800,2. Kat,"SEYRANTEPE\u0027DE,METROYA 8 DK. 2+1, 90 M2, KİRALIK DAİRE, ARTUM\u0027DAN",1.500,0,100,Emlakçıdan,2+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-beylikduzu-cumhuriyet-emlakcidan-daire/detay/31769267,3. Kat,Beylikdüzü Gezgen İnş\u0027tan 950 TL Acil kiralık Daire,950,0,115,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-acibadem-emlakcidan-daire/detay/32352912,2. Kat,ACIBADEM-HASANPAŞA ARASINDA METROYA YAKIN 2+1 ARAKAT KOMBİLİ,1.500,20,90,Emlakçıdan,2+1,Bireysel,29.11.2018
/konut-kiralik/istanbul-kagithane-yesilce-emlakcidan-daire/detay/32198180,1. Kat,SIFIR İSKANLI OTOPARKLI METRO  500MT HASTANE ARKASINDA ,1.700,0,85,Emlakçıdan,2+1,Kurumsal,21.11.2018
/konut-kiralik/istanbul-sariyer-poligon-emlakcidan-daire/detay/31959403,Yüksek Giriş,İSTİNYE BOĞAZİÇİ SİTESİNDE güvenlikli otoparklı 2+1,2.100,20,90,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-uskudar-bulgurlu-emlakcidan-daire/detay/31944890,3. Kat,İstanbul Üsküdar Bulgurluda 3+1 Daire,1.500,23,115,Emlakçıdan,3+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-sisli-cumhuriyet-emlakcidan-daire/detay/32316654,3. Kat,ERGENEKON CADDESİNDE  3+1  120  M2  KİRALIK DAİRE,2.750,35,120,Emlakçıdan,3+1,Kurumsal,24.11.2018
/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/32033280,Bahçe Katı,METE\u0027dn Akmerkez Yanı Prestijli Sitede İçi Yenilenmiş Lüx,36.000,25,330,Emlakçıdan,5+2,Kurumsal,24.11.2018
/konut-kiralik/istanbul-bagcilar-mahmutbey-emlakcidan-daire/detay/32257329,21 ve üzeri,2019\u0027A KADAR AİDAT YOK. ŞEHİR MANZARALI KULLANIŞLI 62 M2 DAİRE,1.700,0,62,Emlakçıdan,1+1,Kurumsal,15.11.2018
/konut-kiralik/istanbul-kucukcekmece-yesilova-emlakcidan-daire/detay/31099808,1. Kat,ÜLKEM\u0027DEN YEŞİLOVA\u0027DA KİRALIK 2+1 75  M2 LÜX ARA KAT DAİRE,1.350,0,75,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/32326612,1. Kat,B.EVLER MERKEZDE.BÜYÜK GENİŞ ASANSÖRLÜ 3+1 170m2 ÖN CEPHE,2.700,20,170,Emlakçıdan,3+1,Bireysel,26.11.2018
/konut-kiralik/istanbul-kartal-kordonboyu-emlakcidan-daire/detay/32254753,8. Kat,KARTAL KORDONBOYUNDA DENİZ VE ADALAR MANZARALI DUBLEKS ,3.850,20,200,Emlakçıdan,4+2,Bireysel,29.11.2018
/konut-kiralik/istanbul-beyoglu-firuzaga-emlakcidan-daire/detay/32302227,3. Kat,GGALATASARAY  EMLAKTAN  KİRALIK  DAİRE  1+1 40 M2 KAT 3,1.200,50,40,Emlakçıdan,1+1,Bireysel,26.11.2018
